X,Y,CountryCode,LowerLeft,UpperRight,IncludeInSquares
229,92,156,1,1,1
229,91,156,1,1,1
229,90,156,1,1,1
229,89,156,1,1,1
230,95,156,1,1,1
230,94,156,1,1,1
230,93,156,1,1,1
230,92,156,1,1,1
230,91,156,1,1,1
230,90,156,1,1,1
230,89,156,1,1,1
230,88,156,1,1,1
231,95,156,1,1,1
231,94,156,1,1,1
231,93,156,1,1,1
231,92,156,1,1,1
231,91,156,1,1,1
231,90,156,1,1,1
231,89,156,1,1,1
231,88,156,1,1,1
231,87,156,1,1,1
232,97,156,1,1,1
232,96,156,1,1,1
232,95,156,1,1,1
232,94,156,1,1,1
232,93,156,1,1,1
232,92,156,1,1,1
232,91,156,1,1,1
232,90,156,1,1,1
232,89,156,1,1,1
232,88,156,1,1,1
232,87,156,1,1,1
233,97,156,1,1,1
233,96,156,1,1,1
233,95,156,1,1,1
233,94,156,1,1,1
233,93,156,1,1,1
233,92,156,1,1,1
233,91,156,1,1,1
233,90,156,1,1,1
233,89,156,1,1,1
233,88,156,1,1,1
233,87,156,1,1,1
233,86,156,1,1,1
234,98,156,1,1,1
234,97,156,1,1,1
234,96,156,1,1,1
234,95,156,1,1,1
234,94,156,1,1,1
234,93,156,1,1,1
234,92,156,1,1,1
234,91,156,1,1,1
234,90,156,1,1,1
234,89,156,1,1,1
234,88,156,1,1,1
234,87,156,1,1,1
234,86,156,1,1,1
235,100,156,1,1,1
235,99,156,1,1,1
235,98,156,1,1,1
235,97,156,1,1,1
235,96,156,1,1,1
235,95,156,1,1,1
235,94,156,1,1,1
235,93,156,1,1,1
235,92,156,1,1,1
235,91,156,1,1,1
235,90,156,1,1,1
235,89,156,1,1,1
235,88,156,1,1,1
235,87,156,1,1,1
235,86,156,1,1,1
235,85,156,1,1,1
236,102,156,1,1,1
236,101,156,1,1,1
236,100,156,1,1,1
236,99,156,1,1,1
236,98,156,1,1,1
236,97,156,1,1,1
236,96,156,1,1,1
236,95,156,1,1,1
236,94,156,1,1,1
236,93,156,1,1,1
236,92,156,1,1,1
236,91,156,1,1,1
236,90,156,1,1,1
236,89,156,1,1,1
236,88,156,1,1,1
236,87,156,1,1,1
236,86,156,1,1,1
236,85,156,1,1,1
237,105,156,1,1,1
237,104,156,1,1,1
237,103,156,1,1,1
237,102,156,1,1,1
237,101,156,1,1,1
237,100,156,1,1,1
237,99,156,1,1,1
237,98,156,1,1,1
237,97,156,1,1,1
237,96,156,1,1,1
237,95,156,1,1,1
237,94,156,1,1,1
237,93,156,1,1,1
237,92,156,1,1,1
237,91,156,1,1,1
237,90,156,1,1,1
237,89,156,1,1,1
237,88,156,1,1,1
237,87,156,1,1,1
237,86,156,1,1,1
237,85,156,1,1,1
237,84,156,1,1,1
238,107,156,1,1,1
238,106,156,1,1,1
238,105,156,1,1,1
238,104,156,1,1,1
238,103,156,1,1,1
238,102,156,1,1,1
238,101,156,1,1,1
238,100,156,1,1,1
238,99,156,1,1,1
238,98,156,1,1,1
238,97,156,1,1,1
238,96,156,1,1,1
238,95,156,1,1,1
238,94,156,1,1,1
238,93,156,1,1,1
238,92,156,1,1,1
238,91,156,1,1,1
238,90,156,1,1,1
238,89,156,1,1,1
238,88,156,1,1,1
238,87,156,1,1,1
238,86,156,1,1,1
238,85,156,1,1,1
238,84,156,1,1,1
239,108,156,1,1,1
239,107,156,1,1,1
239,106,156,1,1,1
239,105,156,1,1,1
239,104,156,1,1,1
239,103,156,1,1,1
239,102,156,1,1,1
239,101,156,1,1,1
239,100,156,1,1,1
239,99,156,1,1,1
239,98,156,1,1,1
239,97,156,1,1,1
239,96,156,1,1,1
239,95,156,1,1,1
239,94,156,1,1,1
239,93,156,1,1,1
239,92,156,1,1,1
239,91,156,1,1,1
239,90,156,1,1,1
239,89,156,1,1,1
239,88,156,1,1,1
239,87,156,1,1,1
239,86,156,1,1,1
239,85,156,1,1,1
239,84,156,1,1,1
239,83,156,1,1,1
240,109,156,1,1,1
240,108,156,1,1,1
240,107,156,1,1,1
240,106,156,1,1,1
240,105,156,1,1,1
240,104,156,1,1,1
240,103,156,1,1,1
240,102,156,1,1,1
240,101,156,1,1,1
240,100,156,1,1,1
240,99,156,1,1,1
240,98,156,1,1,1
240,97,156,1,1,1
240,96,156,1,1,1
240,95,156,1,1,1
240,94,156,1,1,1
240,93,156,1,1,1
240,92,156,1,1,1
240,91,156,1,1,1
240,90,156,1,1,1
240,89,156,1,1,1
240,88,156,1,1,1
240,87,156,1,1,1
240,86,156,1,1,1
240,85,156,1,1,1
240,84,156,1,1,1
240,83,156,1,1,1
241,109,156,1,1,1
241,108,156,1,1,1
241,107,156,1,1,1
241,106,156,1,1,1
241,105,156,1,1,1
241,104,156,1,1,1
241,103,156,1,1,1
241,102,156,1,1,1
241,101,156,1,1,1
241,100,156,1,1,1
241,99,156,1,1,1
241,98,156,1,1,1
241,97,156,1,1,1
241,96,156,1,1,1
241,95,156,1,1,1
241,94,156,1,1,1
241,93,156,1,1,1
241,92,156,1,1,1
241,91,156,1,1,1
241,90,156,1,1,1
241,89,156,1,1,1
241,88,156,1,1,1
241,87,156,1,1,1
241,86,156,1,1,1
241,85,156,1,1,1
241,84,156,1,1,1
241,83,156,1,1,1
241,82,156,1,1,1
242,110,156,1,1,1
242,109,156,1,1,1
242,108,156,1,1,1
242,107,156,1,1,1
242,106,156,1,1,1
242,105,156,1,1,1
242,104,156,1,1,1
242,103,156,1,1,1
242,102,156,1,1,1
242,101,156,1,1,1
242,100,156,1,1,1
242,99,156,1,1,1
242,98,156,1,1,1
242,97,156,1,1,1
242,96,156,1,1,1
242,95,156,1,1,1
242,94,156,1,1,1
242,93,156,1,1,1
242,92,156,1,1,1
242,91,156,1,1,1
242,90,156,1,1,1
242,89,156,1,1,1
242,88,156,1,1,1
242,87,156,1,1,1
242,86,156,1,1,1
242,85,156,1,1,1
242,84,156,1,1,1
242,83,156,1,1,1
242,82,156,1,1,1
242,81,156,1,1,1
243,111,156,1,1,1
243,110,156,1,1,1
243,109,156,1,1,1
243,108,156,1,1,1
243,107,156,1,1,1
243,106,156,1,1,1
243,105,156,1,1,1
243,104,156,1,1,1
243,103,156,1,1,1
243,102,156,1,1,1
243,101,156,1,1,1
243,100,156,1,1,1
243,99,156,1,1,1
243,98,156,1,1,1
243,97,156,1,1,1
243,96,156,1,1,1
243,95,156,1,1,1
243,94,156,1,1,1
243,93,156,1,1,1
243,92,156,1,1,1
243,91,156,1,1,1
243,90,156,1,1,1
243,89,156,1,1,1
243,88,156,1,1,1
243,87,156,1,1,1
243,86,156,1,1,1
243,85,156,1,1,1
243,84,156,1,1,1
243,83,156,1,1,1
243,82,156,1,1,1
243,81,156,1,1,1
243,80,156,1,1,1
244,111,156,1,1,1
244,110,156,1,1,1
244,109,156,1,1,1
244,108,156,1,1,1
244,107,156,1,1,1
244,106,156,1,1,1
244,105,156,1,1,1
244,104,156,1,1,1
244,103,156,1,1,1
244,102,156,1,1,1
244,101,156,1,1,1
244,100,156,1,1,1
244,99,156,1,1,1
244,98,156,1,1,1
244,97,156,1,1,1
244,96,156,1,1,1
244,95,156,1,1,1
244,94,156,1,1,1
244,93,156,1,1,1
244,92,156,1,1,1
244,91,156,1,1,1
244,90,156,1,1,1
244,89,156,1,1,1
244,88,156,1,1,1
244,87,156,1,1,1
244,86,156,1,1,1
244,85,156,1,1,1
244,84,156,1,1,1
244,83,156,1,1,1
244,82,156,1,1,1
244,81,156,1,1,1
244,80,156,1,1,1
244,79,156,1,1,1
244,78,156,1,1,1
245,112,156,1,1,1
245,111,156,1,1,1
245,110,156,1,1,1
245,109,156,1,1,1
245,108,156,1,1,1
245,107,156,1,1,1
245,106,156,1,1,1
245,105,156,1,1,1
245,104,156,1,1,1
245,103,156,1,1,1
245,102,156,1,1,1
245,101,156,1,1,1
245,100,156,1,1,1
245,99,156,1,1,1
245,98,156,1,1,1
245,97,156,1,1,1
245,96,156,1,1,1
245,95,156,1,1,1
245,94,156,1,1,1
245,93,156,1,1,1
245,92,156,1,1,1
245,91,156,1,1,1
245,90,156,1,1,1
245,89,156,1,1,1
245,88,156,1,1,1
245,87,156,1,1,1
245,86,156,1,1,1
245,85,156,1,1,1
245,84,156,1,1,1
245,83,156,1,1,1
245,82,156,1,1,1
245,81,156,1,1,1
245,80,156,1,1,1
245,79,156,1,1,1
246,112,156,1,1,1
246,111,156,1,1,1
246,110,156,1,1,1
246,109,156,1,1,1
246,108,156,1,1,1
246,107,156,1,1,1
246,106,156,1,1,1
246,105,156,1,1,1
246,104,156,1,1,1
246,103,156,1,1,1
246,102,156,1,1,1
246,101,156,1,1,1
246,100,156,1,1,1
246,99,156,1,1,1
246,98,156,1,1,1
246,97,156,1,1,1
246,96,156,1,1,1
246,95,156,1,1,1
246,94,156,1,1,1
246,93,156,1,1,1
246,92,156,1,1,1
246,91,156,1,1,1
246,90,156,1,1,1
246,89,156,1,1,1
246,88,156,1,1,1
246,87,156,1,1,1
246,86,156,1,1,1
246,85,156,1,1,1
246,84,156,1,1,1
246,83,156,1,1,1
246,82,156,1,1,1
246,81,156,1,1,1
246,80,156,1,1,1
246,79,156,1,1,1
247,112,156,1,1,1
247,111,156,1,1,1
247,110,156,1,1,1
247,109,156,1,1,1
247,108,156,1,1,1
247,107,156,1,1,1
247,106,156,1,1,1
247,105,156,1,1,1
247,104,156,1,1,1
247,103,156,1,1,1
247,102,156,1,1,1
247,101,156,1,1,1
247,100,156,1,1,1
247,99,156,1,1,1
247,98,156,1,1,1
247,97,156,1,1,1
247,96,156,1,1,1
247,95,156,1,1,1
247,94,156,1,1,1
247,93,156,1,1,1
247,92,156,1,1,1
247,91,156,1,1,1
247,90,156,1,1,1
247,89,156,1,1,1
247,88,156,1,1,1
247,87,156,1,1,1
247,86,156,1,1,1
247,85,156,1,1,1
247,84,156,1,1,1
247,83,156,1,1,1
247,82,156,1,1,1
247,81,156,1,1,1
247,80,156,1,1,1
247,79,156,1,1,1
247,78,156,1,1,1
248,112,156,1,1,1
248,111,156,1,1,1
248,110,156,1,1,1
248,109,156,1,1,1
248,108,156,1,1,1
248,107,156,1,1,1
248,106,156,1,1,1
248,105,156,1,1,1
248,104,156,1,1,1
248,103,156,1,1,1
248,102,156,1,1,1
248,101,156,1,1,1
248,100,156,1,1,1
248,99,156,1,1,1
248,98,156,1,1,1
248,97,156,1,1,1
248,96,156,1,1,1
248,95,156,1,1,1
248,94,156,1,1,1
248,93,156,1,1,1
248,92,156,1,1,1
248,91,156,1,1,1
248,90,156,1,1,1
248,89,156,1,1,1
248,88,156,1,1,1
248,87,156,1,1,1
248,86,156,1,1,1
248,85,156,1,1,1
248,84,156,1,1,1
248,83,156,1,1,1
248,82,156,1,1,1
248,81,156,1,1,1
248,80,156,1,1,1
248,79,156,1,1,1
248,78,156,1,1,1
249,112,156,1,1,1
249,111,156,1,1,1
249,110,156,1,1,1
249,109,156,1,1,1
249,108,156,1,1,1
249,107,156,1,1,1
249,106,156,1,1,1
249,105,156,1,1,1
249,104,156,1,1,1
249,103,156,1,1,1
249,102,156,1,1,1
249,101,156,1,1,1
249,100,156,1,1,1
249,99,156,1,1,1
249,98,156,1,1,1
249,97,156,1,1,1
249,96,156,1,1,1
249,95,156,1,1,1
249,94,156,1,1,1
249,93,156,1,1,1
249,92,156,1,1,1
249,91,156,1,1,1
249,90,156,1,1,1
249,89,156,1,1,1
249,88,156,1,1,1
249,87,156,1,1,1
249,86,156,1,1,1
249,85,156,1,1,1
249,84,156,1,1,1
249,83,156,1,1,1
249,82,156,1,1,1
249,81,156,1,1,1
249,80,156,1,1,1
249,79,156,1,1,1
249,78,156,1,1,1
250,112,156,1,1,1
250,111,156,1,1,1
250,110,156,1,1,1
250,109,156,1,1,1
250,108,156,1,1,1
250,107,156,1,1,1
250,106,156,1,1,1
250,105,156,1,1,1
250,104,156,1,1,1
250,103,156,1,1,1
250,102,156,1,1,1
250,101,156,1,1,1
250,100,156,1,1,1
250,99,156,1,1,1
250,98,156,1,1,1
250,97,156,1,1,1
250,96,156,1,1,1
250,95,156,1,1,1
250,94,156,1,1,1
250,93,156,1,1,1
250,92,156,1,1,1
250,91,156,1,1,1
250,90,156,1,1,1
250,89,156,1,1,1
250,88,156,1,1,1
250,87,156,1,1,1
250,86,156,1,1,1
250,85,156,1,1,1
250,84,156,1,1,1
250,83,156,1,1,1
250,82,156,1,1,1
250,81,156,1,1,1
250,80,156,1,1,1
250,79,156,1,1,1
250,78,156,1,1,1
251,112,156,1,1,1
251,111,156,1,1,1
251,110,156,1,1,1
251,109,156,1,1,1
251,108,156,1,1,1
251,107,156,1,1,1
251,106,156,1,1,1
251,105,156,1,1,1
251,104,156,1,1,1
251,103,156,1,1,1
251,102,156,1,1,1
251,101,156,1,1,1
251,100,156,1,1,1
251,99,156,1,1,1
251,98,156,1,1,1
251,97,156,1,1,1
251,96,156,1,1,1
251,95,156,1,1,1
251,94,156,1,1,1
251,93,156,1,1,1
251,92,156,1,1,1
251,91,156,1,1,1
251,90,156,1,1,1
251,89,156,1,1,1
251,88,156,1,1,1
251,87,156,1,1,1
251,86,156,1,1,1
251,85,156,1,1,1
251,84,156,1,1,1
251,83,156,1,1,1
251,82,156,1,1,1
251,81,156,1,1,1
251,80,156,1,1,1
251,79,156,1,1,1
251,78,156,1,1,1
252,112,156,1,1,1
252,111,156,1,1,1
252,110,156,1,1,1
252,109,156,1,1,1
252,108,156,1,1,1
252,107,156,1,1,1
252,106,156,1,1,1
252,105,156,1,1,1
252,104,156,1,1,1
252,103,156,1,1,1
252,102,156,1,1,1
252,101,156,1,1,1
252,100,156,1,1,1
252,99,156,1,1,1
252,98,156,1,1,1
252,97,156,1,1,1
252,96,156,1,1,1
252,95,156,1,1,1
252,94,156,1,1,1
252,93,156,1,1,1
252,92,156,1,1,1
252,91,156,1,1,1
252,90,156,1,1,1
252,89,156,1,1,1
252,88,156,1,1,1
252,87,156,1,1,1
252,86,156,1,1,1
252,85,156,1,1,1
252,84,156,1,1,1
252,83,156,1,1,1
252,82,156,1,1,1
252,81,156,1,1,1
252,80,156,1,1,1
252,79,156,1,1,1
252,78,156,1,1,1
253,111,156,1,1,1
253,110,156,1,1,1
253,109,156,1,1,1
253,108,156,1,1,1
253,107,156,1,1,1
253,106,156,1,1,1
253,105,156,1,1,1
253,104,156,1,1,1
253,103,156,1,1,1
253,102,156,1,1,1
253,101,156,1,1,1
253,100,156,1,1,1
253,99,156,1,1,1
253,98,156,1,1,1
253,97,156,1,1,1
253,96,156,1,1,1
253,95,156,1,1,1
253,94,156,1,1,1
253,93,156,1,1,1
253,92,156,1,1,1
253,91,156,1,1,1
253,90,156,1,1,1
253,89,156,1,1,1
253,88,156,1,1,1
253,87,156,1,1,1
253,86,156,1,1,1
253,85,156,1,1,1
253,84,156,1,1,1
253,83,156,1,1,1
253,82,156,1,1,1
253,81,156,1,1,1
253,80,156,1,1,1
253,79,156,1,1,1
253,78,156,1,1,1
253,77,156,1,1,1
254,111,156,1,1,1
254,110,156,1,1,1
254,109,156,1,1,1
254,108,156,1,1,1
254,107,156,1,1,1
254,106,156,1,1,1
254,105,156,1,1,1
254,104,156,1,1,1
254,103,156,1,1,1
254,102,156,1,1,1
254,101,156,1,1,1
254,100,156,1,1,1
254,99,156,1,1,1
254,98,156,1,1,1
254,97,156,1,1,1
254,96,156,1,1,1
254,95,156,1,1,1
254,94,156,1,1,1
254,93,156,1,1,1
254,92,156,1,1,1
254,91,156,1,1,1
254,90,156,1,1,1
254,89,156,1,1,1
254,88,156,1,1,1
254,87,156,1,1,1
254,86,156,1,1,1
254,85,156,1,1,1
254,84,156,1,1,1
254,83,156,1,1,1
254,82,156,1,1,1
254,81,156,1,1,1
254,80,156,1,1,1
254,79,156,1,1,1
254,78,156,1,1,1
254,77,156,1,1,1
255,110,156,1,1,1
255,109,156,1,1,1
255,108,156,1,1,1
255,107,156,1,1,1
255,106,156,1,1,1
255,105,156,1,1,1
255,104,156,1,1,1
255,103,156,1,1,1
255,102,156,1,1,1
255,101,156,1,1,1
255,100,156,1,1,1
255,99,156,1,1,1
255,98,156,1,1,1
255,97,156,1,1,1
255,96,156,1,1,1
255,95,156,1,1,1
255,94,156,1,1,1
255,93,156,1,1,1
255,92,156,1,1,1
255,91,156,1,1,1
255,90,156,1,1,1
255,89,156,1,1,1
255,88,156,1,1,1
255,87,156,1,1,1
255,86,156,1,1,1
255,85,156,1,1,1
255,84,156,1,1,1
255,83,156,1,1,1
255,82,156,1,1,1
255,81,156,1,1,1
255,80,156,1,1,1
255,79,156,1,1,1
255,78,156,1,1,1
255,77,156,1,1,1
256,110,156,1,1,1
256,109,156,1,1,1
256,108,156,1,1,1
256,107,156,1,1,1
256,106,156,1,1,1
256,105,156,1,1,1
256,104,156,1,1,1
256,103,156,1,1,1
256,102,156,1,1,1
256,101,156,1,1,1
256,100,156,1,1,1
256,99,156,1,1,1
256,98,156,1,1,1
256,97,156,1,1,1
256,96,156,1,1,1
256,95,156,1,1,1
256,94,156,1,1,1
256,93,156,1,1,1
256,92,156,1,1,1
256,91,156,1,1,1
256,90,156,1,1,1
256,89,156,1,1,1
256,88,156,1,1,1
256,87,156,1,1,1
256,86,156,1,1,1
256,85,156,1,1,1
256,84,156,1,1,1
256,83,156,1,1,1
256,82,156,1,1,1
256,81,156,1,1,1
256,80,156,1,1,1
256,79,156,1,1,1
256,78,156,1,1,1
256,77,156,1,1,1
257,109,156,1,1,1
257,108,156,1,1,1
257,107,156,1,1,1
257,106,156,1,1,1
257,105,156,1,1,1
257,104,156,1,1,1
257,103,156,1,1,1
257,102,156,1,1,1
257,101,156,1,1,1
257,100,156,1,1,1
257,99,156,1,1,1
257,98,156,1,1,1
257,97,156,1,1,1
257,96,156,1,1,1
257,95,156,1,1,1
257,94,156,1,1,1
257,93,156,1,1,1
257,92,156,1,1,1
257,91,156,1,1,1
257,90,156,1,1,1
257,89,156,1,1,1
257,88,156,1,1,1
257,87,156,1,1,1
257,86,156,1,1,1
257,85,156,1,1,1
257,84,156,1,1,1
257,83,156,1,1,1
257,82,156,1,1,1
257,81,156,1,1,1
257,80,156,1,1,1
257,79,156,1,1,1
257,78,156,1,1,1
257,77,156,1,1,1
258,107,156,1,1,1
258,106,156,1,1,1
258,105,156,1,1,1
258,104,156,1,1,1
258,103,156,1,1,1
258,102,156,1,1,1
258,101,156,1,1,1
258,100,156,1,1,1
258,99,156,1,1,1
258,98,156,1,1,1
258,97,156,1,1,1
258,96,156,1,1,1
258,95,156,1,1,1
258,94,156,1,1,1
258,93,156,1,1,1
258,92,156,1,1,1
258,91,156,1,1,1
258,90,156,1,1,1
258,89,156,1,1,1
258,88,156,1,1,1
258,87,156,1,1,1
258,86,156,1,1,1
258,85,156,1,1,1
258,84,156,1,1,1
258,83,156,1,1,1
258,82,156,1,1,1
258,81,156,1,1,1
258,80,156,1,1,1
258,79,156,1,1,1
258,78,156,1,1,1
259,106,156,1,1,1
259,105,156,1,1,1
259,104,156,1,1,1
259,103,156,1,1,1
259,102,156,1,1,1
259,101,156,1,1,1
259,100,156,1,1,1
259,99,156,1,1,1
259,98,156,1,1,1
259,97,156,1,1,1
259,96,156,1,1,1
259,95,156,1,1,1
259,94,156,1,1,1
259,93,156,1,1,1
259,92,156,1,1,1
259,91,156,1,1,1
259,90,156,1,1,1
259,89,156,1,1,1
259,88,156,1,1,1
259,87,156,1,1,1
259,86,156,1,1,1
259,85,156,1,1,1
259,84,156,1,1,1
259,83,156,1,1,1
259,82,156,1,1,1
259,81,156,1,1,1
259,80,156,1,1,1
259,79,156,1,1,1
259,78,156,1,1,1
260,105,156,1,1,1
260,104,156,1,1,1
260,103,156,1,1,1
260,102,156,1,1,1
260,101,156,1,1,1
260,100,156,1,1,1
260,99,156,1,1,1
260,98,156,1,1,1
260,97,156,1,1,1
260,96,156,1,1,1
260,95,156,1,1,1
260,94,156,1,1,1
260,93,156,1,1,1
260,92,156,1,1,1
260,91,156,1,1,1
260,90,156,1,1,1
260,89,156,1,1,1
260,88,156,1,1,1
260,87,156,1,1,1
260,86,156,1,1,1
260,85,156,1,1,1
260,84,156,1,1,1
260,83,156,1,1,1
260,82,156,1,1,1
260,81,156,1,1,1
260,80,156,1,1,1
260,79,156,1,1,1
260,78,156,1,1,1
260,77,156,1,1,1
261,105,156,1,1,1
261,104,156,1,1,1
261,103,156,1,1,1
261,102,156,1,1,1
261,101,156,1,1,1
261,100,156,1,1,1
261,99,156,1,1,1
261,98,156,1,1,1
261,97,156,1,1,1
261,96,156,1,1,1
261,95,156,1,1,1
261,94,156,1,1,1
261,93,156,1,1,1
261,92,156,1,1,1
261,91,156,1,1,1
261,90,156,1,1,1
261,89,156,1,1,1
261,88,156,1,1,1
261,87,156,1,1,1
261,86,156,1,1,1
261,85,156,1,1,1
261,84,156,1,1,1
261,83,156,1,1,1
261,82,156,1,1,1
261,81,156,1,1,1
261,80,156,1,1,1
261,79,156,1,1,1
261,78,156,1,1,1
261,77,156,1,1,1
261,76,156,1,1,1
262,104,156,1,1,1
262,103,156,1,1,1
262,102,156,1,1,1
262,101,156,1,1,1
262,100,156,1,1,1
262,99,156,1,1,1
262,98,156,1,1,1
262,97,156,1,1,1
262,96,156,1,1,1
262,95,156,1,1,1
262,94,156,1,1,1
262,93,156,1,1,1
262,92,156,1,1,1
262,91,156,1,1,1
262,90,156,1,1,1
262,89,156,1,1,1
262,88,156,1,1,1
262,87,156,1,1,1
262,86,156,1,1,1
262,85,156,1,1,1
262,84,156,1,1,1
262,83,156,1,1,1
262,82,156,1,1,1
262,81,156,1,1,1
262,80,156,1,1,1
262,79,156,1,1,1
262,78,156,1,1,1
262,77,156,1,1,1
262,76,156,1,1,1
262,75,156,1,1,1
262,74,156,1,1,1
263,104,156,1,1,1
263,103,156,1,1,1
263,102,156,1,1,1
263,101,156,1,1,1
263,100,156,1,1,1
263,99,156,1,1,1
263,98,156,1,1,1
263,97,156,1,1,1
263,96,156,1,1,1
263,95,156,1,1,1
263,94,156,1,1,1
263,93,156,1,1,1
263,92,156,1,1,1
263,91,156,1,1,1
263,90,156,1,1,1
263,89,156,1,1,1
263,88,156,1,1,1
263,87,156,1,1,1
263,86,156,1,1,1
263,85,156,1,1,1
263,84,156,1,1,1
263,83,156,1,1,1
263,82,156,1,1,1
263,81,156,1,1,1
263,80,156,1,1,1
263,79,156,1,1,1
263,78,156,1,1,1
263,77,156,1,1,1
263,76,156,1,1,1
263,75,156,1,1,1
263,74,156,1,1,1
264,104,156,1,1,1
264,103,156,1,1,1
264,102,156,1,1,1
264,101,156,1,1,1
264,100,156,1,1,1
264,99,156,1,1,1
264,98,156,1,1,1
264,97,156,1,1,1
264,96,156,1,1,1
264,95,156,1,1,1
264,94,156,1,1,1
264,93,156,1,1,1
264,92,156,1,1,1
264,91,156,1,1,1
264,90,156,1,1,1
264,89,156,1,1,1
264,88,156,1,1,1
264,87,156,1,1,1
264,86,156,1,1,1
264,85,156,1,1,1
264,84,156,1,1,1
264,83,156,1,1,1
264,82,156,1,1,1
264,81,156,1,1,1
264,80,156,1,1,1
264,79,156,1,1,1
264,78,156,1,1,1
264,77,156,1,1,1
264,76,156,1,1,1
264,75,156,1,1,1
264,74,156,1,1,1
264,73,156,1,1,1
265,103,156,1,1,1
265,102,156,1,1,1
265,101,156,1,1,1
265,100,156,1,1,1
265,99,156,1,1,1
265,98,156,1,1,1
265,97,156,1,1,1
265,96,156,1,1,1
265,95,156,1,1,1
265,94,156,1,1,1
265,93,156,1,1,1
265,92,156,1,1,1
265,91,156,1,1,1
265,90,156,1,1,1
265,89,156,1,1,1
265,88,156,1,1,1
265,87,156,1,1,1
265,86,156,1,1,1
265,85,156,1,1,1
265,84,156,1,1,1
265,83,156,1,1,1
265,82,156,1,1,1
265,81,156,1,1,1
265,80,156,1,1,1
265,79,156,1,1,1
265,78,156,1,1,1
265,77,156,1,1,1
265,76,156,1,1,1
265,75,156,1,1,1
265,74,156,1,1,1
265,73,156,1,1,1
265,72,156,1,1,1
266,103,156,1,1,1
266,102,156,1,1,1
266,101,156,1,1,1
266,100,156,1,1,1
266,99,156,1,1,1
266,98,156,1,1,1
266,97,156,1,1,1
266,96,156,1,1,1
266,95,156,1,1,1
266,94,156,1,1,1
266,93,156,1,1,1
266,92,156,1,1,1
266,91,156,1,1,1
266,90,156,1,1,1
266,89,156,1,1,1
266,88,156,1,1,1
266,87,156,1,1,1
266,86,156,1,1,1
266,85,156,1,1,1
266,84,156,1,1,1
266,83,156,1,1,1
266,82,156,1,1,1
266,81,156,1,1,1
266,80,156,1,1,1
266,79,156,1,1,1
266,78,156,1,1,1
266,77,156,1,1,1
266,76,156,1,1,1
266,75,156,1,1,1
266,74,156,1,1,1
266,73,156,1,1,1
266,72,156,1,1,1
266,71,156,1,1,1
267,102,156,1,1,1
267,101,156,1,1,1
267,100,156,1,1,1
267,99,156,1,1,1
267,98,156,1,1,1
267,97,156,1,1,1
267,96,156,1,1,1
267,95,156,1,1,1
267,94,156,1,1,1
267,93,156,1,1,1
267,92,156,1,1,1
267,91,156,1,1,1
267,90,156,1,1,1
267,89,156,1,1,1
267,88,156,1,1,1
267,87,156,1,1,1
267,86,156,1,1,1
267,85,156,1,1,1
267,84,156,1,1,1
267,83,156,1,1,1
267,82,156,1,1,1
267,81,156,1,1,1
267,80,156,1,1,1
267,79,156,1,1,1
267,78,156,1,1,1
267,77,156,1,1,1
267,76,156,1,1,1
267,75,156,1,1,1
267,74,156,1,1,1
267,73,156,1,1,1
267,72,156,1,1,1
267,71,156,1,1,1
267,61,156,1,1,1
267,60,156,1,1,1
268,102,156,1,1,1
268,101,156,1,1,1
268,100,156,1,1,1
268,99,156,1,1,1
268,98,156,1,1,1
268,97,156,1,1,1
268,96,156,1,1,1
268,95,156,1,1,1
268,94,156,1,1,1
268,93,156,1,1,1
268,92,156,1,1,1
268,91,156,1,1,1
268,90,156,1,1,1
268,89,156,1,1,1
268,88,156,1,1,1
268,87,156,1,1,1
268,86,156,1,1,1
268,85,156,1,1,1
268,84,156,1,1,1
268,83,156,1,1,1
268,82,156,1,1,1
268,81,156,1,1,1
268,80,156,1,1,1
268,79,156,1,1,1
268,78,156,1,1,1
268,77,156,1,1,1
268,76,156,1,1,1
268,75,156,1,1,1
268,74,156,1,1,1
268,73,156,1,1,1
268,72,156,1,1,1
268,71,156,1,1,1
268,70,156,1,1,1
268,67,156,1,1,1
268,66,156,1,1,1
268,62,156,1,1,1
268,61,156,1,1,1
268,60,156,1,1,1
268,59,156,1,1,1
268,58,156,1,1,1
269,102,156,1,1,1
269,101,156,1,1,1
269,100,156,1,1,1
269,99,156,1,1,1
269,98,156,1,1,1
269,97,156,1,1,1
269,96,156,1,1,1
269,95,156,1,1,1
269,94,156,1,1,1
269,93,156,1,1,1
269,92,156,1,1,1
269,91,156,1,1,1
269,90,156,1,1,1
269,89,156,1,1,1
269,88,156,1,1,1
269,87,156,1,1,1
269,86,156,1,1,1
269,85,156,1,1,1
269,84,156,1,1,1
269,83,156,1,1,1
269,82,156,1,1,1
269,81,156,1,1,1
269,80,156,1,1,1
269,79,156,1,1,1
269,78,156,1,1,1
269,77,156,1,1,1
269,76,156,1,1,1
269,75,156,1,1,1
269,74,156,1,1,1
269,73,156,1,1,1
269,72,156,1,1,1
269,71,156,1,1,1
269,70,156,1,1,1
269,69,156,1,1,1
269,68,156,1,1,1
269,67,156,1,1,1
269,66,156,1,1,1
269,63,156,1,1,1
269,62,156,1,1,1
269,61,156,1,1,1
269,60,156,1,1,1
269,59,156,1,1,1
269,58,156,1,1,1
269,57,156,1,1,1
270,103,156,1,1,1
270,102,156,1,1,1
270,101,156,1,1,1
270,100,156,1,1,1
270,99,156,1,1,1
