X,Y,PolygonID,CountryCode,BorderType
284.0,7.0,39,360,Exterior
283.0,7.0,39,360,Exterior
282.0,7.0,39,360,Exterior
282.0,8.0,39,360,Exterior
282.0,9.0,39,360,Exterior
281.0,9.0,39,360,Exterior
281.0,10.0,39,360,Exterior
281.0,11.0,39,360,Exterior
281.0,12.0,39,360,Exterior
282.0,12.0,39,360,Exterior
282.0,13.0,39,360,Exterior
283.0,13.0,39,360,Exterior
284.0,13.0,39,360,Exterior
284.0,14.0,39,360,Exterior
285.0,14.0,39,360,Exterior
286.0,14.0,39,360,Exterior
287.0,14.0,39,360,Exterior
287.0,13.0,39,360,Exterior
288.0,13.0,39,360,Exterior
289.0,13.0,39,360,Exterior
290.0,13.0,39,360,Exterior
291.0,13.0,39,360,Exterior
292.0,13.0,39,360,Exterior
292.0,14.0,39,360,Exterior
293.0,14.0,39,360,Exterior
294.0,14.0,39,360,Exterior
294.0,13.0,39,360,Exterior
295.0,13.0,39,360,Exterior
295.0,12.0,39,360,Exterior
296.0,12.0,39,360,Exterior
297.0,12.0,39,360,Exterior
298.0,12.0,39,360,Exterior
299.0,12.0,39,360,Exterior
300.0,12.0,39,360,Exterior
300.0,13.0,39,360,Exterior
300.0,14.0,39,360,Exterior
301.0,14.0,39,360,Exterior
302.0,14.0,39,360,Exterior
303.0,14.0,39,360,Exterior
304.0,14.0,39,360,Exterior
305.0,14.0,39,360,Exterior
306.0,14.0,39,360,Exterior
307.0,14.0,39,360,Exterior
308.0,14.0,39,360,Exterior
309.0,14.0,39,360,Exterior
309.0,13.0,39,360,Exterior
310.0,13.0,39,360,Exterior
310.0,12.0,39,360,Exterior
309.0,12.0,39,360,Exterior
308.0,12.0,39,360,Exterior
307.0,12.0,39,360,Exterior
307.0,11.0,39,360,Exterior
308.0,11.0,39,360,Exterior
309.0,11.0,39,360,Exterior
310.0,11.0,39,360,Exterior
310.0,10.0,39,360,Exterior
311.0,10.0,39,360,Exterior
312.0,10.0,39,360,Exterior
313.0,10.0,39,360,Exterior
313.0,9.0,39,360,Exterior
314.0,9.0,39,360,Exterior
314.0,8.0,39,360,Exterior
314.0,7.0,39,360,Exterior
314.0,6.0,39,360,Exterior
315.0,6.0,39,360,Exterior
315.0,5.0,39,360,Exterior
316.0,5.0,39,360,Exterior
316.0,4.0,39,360,Exterior
315.0,4.0,39,360,Exterior
314.0,4.0,39,360,Exterior
313.0,4.0,39,360,Exterior
312.0,4.0,39,360,Exterior
311.0,4.0,39,360,Exterior
311.0,3.0,39,360,Exterior
310.0,3.0,39,360,Exterior
318.0,9.0,40,360,Exterior
318.0,8.0,40,360,Exterior
317.0,8.0,40,360,Exterior
316.0,8.0,40,360,Exterior
315.0,8.0,40,360,Exterior
315.0,9.0,40,360,Exterior
315.0,10.0,40,360,Exterior
316.0,10.0,40,360,Exterior
317.0,10.0,40,360,Exterior
318.0,10.0,40,360,Exterior
318.0,9.0,40,360,Exterior
320.0,9.0,41,360,Exterior
320.0,10.0,41,360,Exterior
320.0,11.0,41,360,Exterior
319.0,11.0,41,360,Exterior
319.0,10.0,41,360,Exterior
318.0,10.0,41,360,Exterior
318.0,11.0,41,360,Exterior
318.0,12.0,41,360,Exterior
319.0,12.0,41,360,Exterior
320.0,12.0,41,360,Exterior
321.0,12.0,41,360,Exterior
321.0,11.0,41,360,Exterior
321.0,10.0,41,360,Exterior
321.0,9.0,41,360,Exterior
320.0,9.0,41,360,Exterior
280.0,14.0,42,360,Exterior
279.0,14.0,42,360,Exterior
279.0,15.0,42,360,Exterior
278.0,15.0,42,360,Exterior
278.0,16.0,42,360,Exterior
277.0,16.0,42,360,Exterior
277.0,17.0,42,360,Exterior
277.0,18.0,42,360,Exterior
276.0,18.0,42,360,Exterior
276.0,19.0,42,360,Exterior
275.0,19.0,42,360,Exterior
274.0,19.0,42,360,Exterior
274.0,20.0,42,360,Exterior
273.0,20.0,42,360,Exterior
272.0,20.0,42,360,Exterior
272.0,21.0,42,360,Exterior
271.0,21.0,42,360,Exterior
271.0,22.0,42,360,Exterior
270.0,22.0,42,360,Exterior
270.0,23.0,42,360,Exterior
270.0,24.0,42,360,Exterior
269.0,24.0,42,360,Exterior
269.0,25.0,42,360,Exterior
268.0,25.0,42,360,Exterior
268.0,26.0,42,360,Exterior
268.0,27.0,42,360,Exterior
267.0,27.0,42,360,Exterior
267.0,28.0,42,360,Exterior
267.0,29.0,42,360,Exterior
268.0,29.0,42,360,Exterior
268.0,28.0,42,360,Exterior
269.0,28.0,42,360,Exterior
270.0,28.0,42,360,Exterior
270.0,27.0,42,360,Exterior
271.0,27.0,42,360,Exterior
271.0,26.0,42,360,Exterior
272.0,26.0,42,360,Exterior
273.0,26.0,42,360,Exterior
273.0,25.0,42,360,Exterior
274.0,25.0,42,360,Exterior
275.0,25.0,42,360,Exterior
275.0,24.0,42,360,Exterior
276.0,24.0,42,360,Exterior
276.0,23.0,42,360,Exterior
277.0,23.0,42,360,Exterior
277.0,22.0,42,360,Exterior
278.0,22.0,42,360,Exterior
279.0,22.0,42,360,Exterior
279.0,21.0,42,360,Exterior
279.0,20.0,42,360,Exterior
280.0,20.0,42,360,Exterior
280.0,19.0,42,360,Exterior
281.0,19.0,42,360,Exterior
281.0,18.0,42,360,Exterior
282.0,18.0,42,360,Exterior
282.0,17.0,42,360,Exterior
283.0,17.0,42,360,Exterior
283.0,16.0,42,360,Exterior
283.0,15.0,42,360,Exterior
282.0,15.0,42,360,Exterior
282.0,14.0,42,360,Exterior
281.0,14.0,42,360,Exterior
280.0,14.0,42,360,Exterior
314.0,15.0,43,360,Exterior
314.0,16.0,43,360,Exterior
315.0,16.0,43,360,Exterior
315.0,15.0,43,360,Exterior
314.0,15.0,43,360,Exterior
320.0,17.0,44,360,Exterior
320.0,16.0,44,360,Exterior
319.0,16.0,44,360,Exterior
318.0,16.0,44,360,Exterior
318.0,17.0,44,360,Exterior
319.0,17.0,44,360,Exterior
319.0,18.0,44,360,Exterior
320.0,18.0,44,360,Exterior
321.0,18.0,44,360,Exterior
321.0,17.0,44,360,Exterior
320.0,17.0,44,360,Exterior
271.0,17.0,45,360,Exterior
271.0,18.0,45,360,Exterior
272.0,18.0,45,360,Exterior
272.0,17.0,45,360,Exterior
271.0,17.0,45,360,Exterior
282.0,18.0,46,360,Exterior
282.0,19.0,46,360,Exterior
282.0,20.0,46,360,Exterior
283.0,20.0,46,360,Exterior
283.0,19.0,46,360,Exterior
283.0,18.0,46,360,Exterior
282.0,18.0,46,360,Exterior
314.0,18.0,47,360,Exterior
314.0,19.0,47,360,Exterior
313.0,19.0,47,360,Exterior
313.0,20.0,47,360,Exterior
312.0,20.0,47,360,Exterior
312.0,21.0,47,360,Exterior
311.0,21.0,47,360,Exterior
311.0,22.0,47,360,Exterior
310.0,22.0,47,360,Exterior
310.0,21.0,47,360,Exterior
310.0,20.0,47,360,Exterior
311.0,20.0,47,360,Exterior
311.0,19.0,47,360,Exterior
310.0,19.0,47,360,Exterior
309.0,19.0,47,360,Exterior
308.0,19.0,47,360,Exterior
308.0,20.0,47,360,Exterior
308.0,21.0,47,360,Exterior
308.0,22.0,47,360,Exterior
308.0,23.0,47,360,Exterior
308.0,24.0,47,360,Exterior
309.0,24.0,47,360,Exterior
309.0,25.0,47,360,Exterior
309.0,26.0,47,360,Exterior
309.0,27.0,47,360,Exterior
309.0,28.0,47,360,Exterior
310.0,28.0,47,360,Exterior
310.0,29.0,47,360,Exterior
311.0,29.0,47,360,Exterior
312.0,29.0,47,360,Exterior
312.0,28.0,47,360,Exterior
313.0,28.0,47,360,Exterior
313.0,29.0,47,360,Exterior
314.0,29.0,47,360,Exterior
315.0,29.0,47,360,Exterior
315.0,30.0,47,360,Exterior
316.0,30.0,47,360,Exterior
317.0,30.0,47,360,Exterior
317.0,29.0,47,360,Exterior
316.0,29.0,47,360,Exterior
316.0,28.0,47,360,Exterior
315.0,28.0,47,360,Exterior
314.0,28.0,47,360,Exterior
314.0,27.0,47,360,Exterior
313.0,27.0,47,360,Exterior
312.0,27.0,47,360,Exterior
311.0,27.0,47,360,Exterior
310.0,27.0,47,360,Exterior
310.0,26.0,47,360,Exterior
310.0,25.0,47,360,Exterior
311.0,25.0,47,360,Exterior
312.0,25.0,47,360,Exterior
313.0,25.0,47,360,Exterior
313.0,24.0,47,360,Exterior
312.0,24.0,47,360,Exterior
311.0,24.0,47,360,Exterior
311.0,23.0,47,360,Exterior
312.0,23.0,47,360,Exterior
312.0,22.0,47,360,Exterior
313.0,22.0,47,360,Exterior
313.0,21.0,47,360,Exterior
314.0,21.0,47,360,Exterior
314.0,20.0,47,360,Exterior
315.0,20.0,47,360,Exterior
315.0,19.0,47,360,Exterior
315.0,18.0,47,360,Exterior
314.0,18.0,47,360,Exterior
325.0,19.0,48,360,Exterior
325.0,18.0,48,360,Exterior
324.0,18.0,48,360,Exterior
324.0,19.0,48,360,Exterior
324.0,20.0,48,360,Exterior
323.0,20.0,48,360,Exterior
323.0,21.0,48,360,Exterior
322.0,21.0,48,360,Exterior
321.0,21.0,48,360,Exterior
321.0,22.0,48,360,Exterior
322.0,22.0,48,360,Exterior
323.0,22.0,48,360,Exterior
323.0,23.0,48,360,Exterior
324.0,23.0,48,360,Exterior
324.0,24.0,48,360,Exterior
325.0,24.0,48,360,Exterior
325.0,23.0,48,360,Exterior
325.0,22.0,48,360,Exterior
325.0,21.0,48,360,Exterior
325.0,20.0,48,360,Exterior
325.0,19.0,48,360,Exterior
286.0,18.0,49,360,Exterior
286.0,19.0,49,360,Exterior
287.0,19.0,49,360,Exterior
287.0,18.0,49,360,Exterior
286.0,18.0,49,360,Exterior
295.0,19.0,50,360,Exterior
295.0,20.0,50,360,Exterior
294.0,20.0,50,360,Exterior
293.0,20.0,50,360,Exterior
292.0,20.0,50,360,Exterior
292.0,21.0,50,360,Exterior
291.0,21.0,50,360,Exterior
291.0,22.0,50,360,Exterior
290.0,22.0,50,360,Exterior
290.0,23.0,50,360,Exterior
289.0,23.0,50,360,Exterior
289.0,24.0,50,360,Exterior
289.0,25.0,50,360,Exterior
290.0,25.0,50,360,Exterior
290.0,24.0,50,360,Exterior
291.0,24.0,50,360,Exterior
292.0,24.0,50,360,Exterior
293.0,24.0,50,360,Exterior
294.0,24.0,50,360,Exterior
295.0,24.0,50,360,Exterior
296.0,24.0,50,360,Exterior
296.0,25.0,50,360,Exterior
297.0,25.0,50,360,Exterior
297.0,26.0,50,360,Exterior
298.0,26.0,50,360,Exterior
298.0,27.0,50,360,Exterior
299.0,27.0,50,360,Exterior
299.0,28.0,50,360,Exterior
299.0,29.0,50,360,Exterior
300.0,29.0,50,360,Exterior
301.0,29.0,50,360,Exterior
302.0,29.0,50,360,Exterior
303.0,29.0,50,360,Exterior
304.0,29.0,50,360,Exterior
305.0,29.0,50,360,Exterior
305.0,28.0,50,360,Exterior
305.0,27.0,50,360,Exterior
305.0,26.0,50,360,Exterior
306.0,26.0,50,360,Exterior
306.0,25.0,50,360,Exterior
305.0,25.0,50,360,Exterior
304.0,25.0,50,360,Exterior
303.0,25.0,50,360,Exterior
302.0,25.0,50,360,Exterior
302.0,24.0,50,360,Exterior
301.0,24.0,50,360,Exterior
301.0,23.0,50,360,Exterior
300.0,23.0,50,360,Exterior
300.0,22.0,50,360,Exterior
299.0,22.0,50,360,Exterior
298.0,22.0,50,360,Exterior
298.0,21.0,50,360,Exterior
297.0,21.0,50,360,Exterior
297.0,20.0,50,360,Exterior
296.0,20.0,50,360,Exterior
296.0,19.0,50,360,Exterior
295.0,19.0,50,360,Exterior
269.0,19.0,51,360,Exterior
269.0,20.0,51,360,Exterior
270.0,20.0,51,360,Exterior
270.0,19.0,51,360,Exterior
269.0,19.0,51,360,Exterior
318.0,20.0,52,360,Exterior
318.0,21.0,52,360,Exterior
319.0,21.0,52,360,Exterior
320.0,21.0,52,360,Exterior
320.0,20.0,52,360,Exterior
319.0,20.0,52,360,Exterior
318.0,20.0,52,360,Exterior
268.0,20.0,53,360,Exterior
268.0,21.0,53,360,Exterior
269.0,21.0,53,360,Exterior
269.0,20.0,53,360,Exterior
268.0,20.0,53,360,Exterior
317.0,21.0,54,360,Exterior
317.0,22.0,54,360,Exterior
318.0,22.0,54,360,Exterior
318.0,21.0,54,360,Exterior
317.0,21.0,54,360,Exterior
266.0,22.0,55,360,Exterior
266.0,23.0,55,360,Exterior
267.0,23.0,55,360,Exterior
267.0,22.0,55,360,Exterior
266.0,22.0,55,360,Exterior
319.0,23.0,56,360,Exterior
320.0,23.0,56,360,Exterior
320.0,22.0,56,360,Exterior
319.0,22.0,56,360,Exterior
318.0,22.0,56,360,Exterior
318.0,23.0,56,360,Exterior
319.0,23.0,56,360,Exterior
315.0,23.0,57,360,Exterior
315.0,24.0,57,360,Exterior
316.0,24.0,57,360,Exterior
317.0,24.0,57,360,Exterior
317.0,23.0,57,360,Exterior
316.0,23.0,57,360,Exterior
315.0,23.0,57,360,Exterior
265.0,23.0,58,360,Exterior
265.0,24.0,58,360,Exterior
266.0,24.0,58,360,Exterior
266.0,23.0,58,360,Exterior
265.0,23.0,58,360,Exterior
318.0,24.0,59,360,Exterior
318.0,25.0,59,360,Exterior
318.0,26.0,59,360,Exterior
319.0,26.0,59,360,Exterior
319.0,25.0,59,360,Exterior
319.0,24.0,59,360,Exterior
318.0,24.0,59,360,Exterior
321.0,25.0,60,360,Exterior
321.0,26.0,60,360,Exterior
321.0,27.0,60,360,Exterior
322.0,27.0,60,360,Exterior
322.0,26.0,60,360,Exterior
322.0,25.0,60,360,Exterior
321.0,25.0,60,360,Exterior
315.0,25.0,61,360,Exterior
315.0,26.0,61,360,Exterior
316.0,26.0,61,360,Exterior
316.0,25.0,61,360,Exterior
315.0,25.0,61,360,Exterior
319.0,26.0,62,360,Exterior
319.0,27.0,62,360,Exterior
319.0,28.0,62,360,Exterior
320.0,28.0,62,360,Exterior
320.0,27.0,62,360,Exterior
320.0,26.0,62,360,Exterior
319.0,26.0,62,360,Exterior
320.0,28.0,63,360,Exterior
320.0,29.0,63,360,Exterior
321.0,29.0,63,360,Exterior
321.0,28.0,63,360,Exterior
320.0,28.0,63,360,Exterior
268.0,103.0,64,496,Exterior
267.0,103.0,64,496,Exterior
267.0,104.0,64,496,Exterior
267.0,105.0,64,496,Exterior
268.0,105.0,64,496,Exterior
269.0,105.0,64,496,Exterior
270.0,105.0,64,496,Exterior
270.0,104.0,64,496,Exterior
270.0,103.0,64,496,Exterior
269.0,103.0,64,496,Exterior
268.0,103.0,64,496,Exterior
277.0,29.0,65,764,Exterior
277.0,28.0,65,764,Exterior
276.0,28.0,65,764,Exterior
275.0,28.0,65,764,Exterior
275.0,29.0,65,764,Exterior
274.0,29.0,65,764,Exterior
274.0,30.0,65,764,Exterior
274.0,31.0,65,764,Exterior
274.0,32.0,65,764,Exterior
273.0,32.0,65,764,Exterior
273.0,33.0,65,764,Exterior
272.0,33.0,65,764,Exterior
272.0,34.0,65,764,Exterior
271.0,34.0,65,764,Exterior
271.0,35.0,65,764,Exterior
270.0,35.0,65,764,Exterior
270.0,36.0,65,764,Exterior
270.0,37.0,65,764,Exterior
270.0,38.0,65,764,Exterior
270.0,39.0,65,764,Exterior
270.0,40.0,65,764,Exterior
270.0,41.0,65,764,Exterior
270.0,42.0,65,764,Exterior
270.0,43.0,65,764,Exterior
270.0,44.0,65,764,Exterior
270.0,45.0,65,764,Exterior
270.0,46.0,65,764,Exterior
269.0,46.0,65,764,Exterior
269.0,47.0,65,764,Exterior
269.0,48.0,65,764,Exterior
269.0,49.0,65,764,Exterior
269.0,50.0,65,764,Exterior
268.0,50.0,65,764,Exterior
268.0,51.0,65,764,Exterior
268.0,52.0,65,764,Exterior
269.0,52.0,65,764,Exterior
270.0,52.0,65,764,Exterior
270.0,53.0,65,764,Exterior
271.0,53.0,65,764,Exterior
271.0,54.0,65,764,Exterior
271.0,55.0,65,764,Exterior
272.0,55.0,65,764,Exterior
273.0,55.0,65,764,Exterior
273.0,54.0,65,764,Exterior
274.0,54.0,65,764,Exterior
274.0,53.0,65,764,Exterior
275.0,53.0,65,764,Exterior
275.0,52.0,65,764,Exterior
276.0,52.0,65,764,Exterior
276.0,51.0,65,764,Exterior
277.0,51.0,65,764,Exterior
278.0,51.0,65,764,Exterior
278.0,50.0,65,764,Exterior
278.0,49.0,65,764,Exterior
278.0,48.0,65,764,Exterior
279.0,48.0,65,764,Exterior
280.0,48.0,65,764,Exterior
281.0,48.0,65,764,Exterior
281.0,47.0,65,764,Exterior
281.0,46.0,65,764,Exterior
281.0,45.0,65,764,Exterior
280.0,45.0,65,764,Exterior
280.0,44.0,65,764,Exterior
279.0,44.0,65,764,Exterior
279.0,43.0,65,764,Exterior
278.0,43.0,65,764,Exterior
277.0,43.0,65,764,Exterior
277.0,42.0,65,764,Exterior
276.0,42.0,65,764,Exterior
276.0,41.0,65,764,Exterior
276.0,40.0,65,764,Exterior
275.0,40.0,65,764,Exterior
274.0,40.0,65,764,Exterior
274.0,41.0,65,764,Exterior
273.0,41.0,65,764,Exterior
273.0,42.0,65,764,Exterior
273.0,43.0,65,764,Exterior
272.0,43.0,65,764,Exterior
272.0,42.0,65,764,Exterior
272.0,41.0,65,764,Exterior
272.0,40.0,65,764,Exterior
271.0,40.0,65,764,Exterior
271.0,39.0,65,764,Exterior
271.0,38.0,65,764,Exterior
271.0,37.0,65,764,Exterior
272.0,37.0,65,764,Exterior
272.0,36.0,65,764,Exterior
273.0,36.0,65,764,Exterior
273.0,35.0,65,764,Exterior
273.0,34.0,65,764,Exterior
274.0,34.0,65,764,Exterior
274.0,33.0,65,764,Exterior
275.0,33.0,65,764,Exterior
275.0,32.0,65,764,Exterior
276.0,32.0,65,764,Exterior
276.0,31.0,65,764,Exterior
276.0,30.0,65,764,Exterior
277.0,30.0,65,764,Exterior
277.0,29.0,65,764,Exterior
283.0,34.0,66,704,Exterior
282.0,34.0,66,704,Exterior
282.0,35.0,66,704,Exterior
281.0,35.0,66,704,Exterior
281.0,36.0,66,704,Exterior
281.0,37.0,66,704,Exterior
281.0,38.0,66,704,Exterior
280.0,38.0,66,704,Exterior
280.0,39.0,66,704,Exterior
281.0,39.0,66,704,Exterior
282.0,39.0,66,704,Exterior
282.0,40.0,66,704,Exterior
283.0,40.0,66,704,Exterior
283.0,41.0,66,704,Exterior
283.0,42.0,66,704,Exterior
283.0,43.0,66,704,Exterior
283.0,44.0,66,704,Exterior
282.0,44.0,66,704,Exterior
282.0,45.0,66,704,Exterior
281.0,45.0,66,704,Exterior
281.0,46.0,66,704,Exterior
281.0,47.0,66,704,Exterior
281.0,48.0,66,704,Exterior
280.0,48.0,66,704,Exterior
280.0,49.0,66,704,Exterior
280.0,50.0,66,704,Exterior
280.0,51.0,66,704,Exterior
280.0,52.0,66,704,Exterior
280.0,53.0,66,704,Exterior
279.0,53.0,66,704,Exterior
278.0,53.0,66,704,Exterior
277.0,53.0,66,704,Exterior
276.0,53.0,66,704,Exterior
276.0,52.0,66,704,Exterior
275.0,52.0,66,704,Exterior
275.0,53.0,66,704,Exterior
274.0,53.0,66,704,Exterior
274.0,54.0,66,704,Exterior
273.0,54.0,66,704,Exterior
273.0,55.0,66,704,Exterior
272.0,55.0,66,704,Exterior
271.0,55.0,66,704,Exterior
271.0,56.0,66,704,Exterior
271.0,57.0,66,704,Exterior
271.0,58.0,66,704,Exterior
272.0,58.0,66,704,Exterior
273.0,58.0,66,704,Exterior
273.0,59.0,66,704,Exterior
273.0,60.0,66,704,Exterior
274.0,60.0,66,704,Exterior
274.0,61.0,66,704,Exterior
274.0,62.0,66,704,Exterior
274.0,63.0,66,704,Exterior
275.0,63.0,66,704,Exterior
276.0,63.0,66,704,Exterior
277.0,63.0,66,704,Exterior
278.0,63.0,66,704,Exterior
279.0,63.0,66,704,Exterior
280.0,63.0,66,704,Exterior
280.0,62.0,66,704,Exterior
281.0,62.0,66,704,Exterior
282.0,62.0,66,704,Exterior
283.0,62.0,66,704,Exterior
284.0,62.0,66,704,Exterior
285.0,62.0,66,704,Exterior
285.0,61.0,66,704,Exterior
286.0,61.0,66,704,Exterior
286.0,60.0,66,704,Exterior
285.0,60.0,66,704,Exterior
285.0,59.0,66,704,Exterior
284.0,59.0,66,704,Exterior
283.0,59.0,66,704,Exterior
283.0,58.0,66,704,Exterior
283.0,57.0,66,704,Exterior
283.0,56.0,66,704,Exterior
282.0,56.0,66,704,Exterior
282.0,55.0,66,704,Exterior
282.0,54.0,66,704,Exterior
281.0,54.0,66,704,Exterior
281.0,53.0,66,704,Exterior
281.0,52.0,66,704,Exterior
282.0,52.0,66,704,Exterior
282.0,51.0,66,704,Exterior
283.0,51.0,66,704,Exterior
283.0,50.0,66,704,Exterior
283.0,49.0,66,704,Exterior
284.0,49.0,66,704,Exterior
284.0,48.0,66,704,Exterior
285.0,48.0,66,704,Exterior
285.0,47.0,66,704,Exterior
285.0,46.0,66,704,Exterior
286.0,46.0,66,704,Exterior
286.0,45.0,66,704,Exterior
287.0,45.0,66,704,Exterior
287.0,44.0,66,704,Exterior
287.0,43.0,66,704,Exterior
288.0,43.0,66,704,Exterior
288.0,42.0,66,704,Exterior
288.0,41.0,66,704,Exterior
288.0,40.0,66,704,Exterior
288.0,39.0,66,704,Exterior
287.0,39.0,66,704,Exterior
287.0,38.0,66,704,Exterior
286.0,38.0,66,704,Exterior
286.0,37.0,66,704,Exterior
286.0,36.0,66,704,Exterior
285.0,36.0,66,704,Exterior
285.0,35.0,66,704,Exterior
284.0,35.0,66,704,Exterior
284.0,34.0,66,704,Exterior
283.0,34.0,66,704,Exterior
279.0,48.0,67,418,Exterior
278.0,48.0,67,418,Exterior
278.0,49.0,67,418,Exterior
278.0,50.0,67,418,Exterior
278.0,51.0,67,418,Exterior
277.0,51.0,67,418,Exterior
276.0,51.0,67,418,Exterior
276.0,52.0,67,418,Exterior
276.0,53.0,67,418,Exterior
277.0,53.0,67,418,Exterior
278.0,53.0,67,418,Exterior
279.0,53.0,67,418,Exterior
280.0,53.0,67,418,Exterior
280.0,52.0,67,418,Exterior
280.0,51.0,67,418,Exterior
280.0,50.0,67,418,Exterior
280.0,49.0,67,418,Exterior
280.0,48.0,67,418,Exterior
279.0,48.0,67,418,Exterior
280.0,39.0,68,116,Exterior
280.0,38.0,68,116,Exterior
279.0,38.0,68,116,Exterior
279.0,39.0,68,116,Exterior
278.0,39.0,68,116,Exterior
277.0,39.0,68,116,Exterior
277.0,40.0,68,116,Exterior
276.0,40.0,68,116,Exterior
276.0,41.0,68,116,Exterior
276.0,42.0,68,116,Exterior
277.0,42.0,68,116,Exterior
277.0,43.0,68,116,Exterior
278.0,43.0,68,116,Exterior
279.0,43.0,68,116,Exterior
279.0,44.0,68,116,Exterior
280.0,44.0,68,116,Exterior
280.0,45.0,68,116,Exterior
281.0,45.0,68,116,Exterior
282.0,45.0,68,116,Exterior
282.0,44.0,68,116,Exterior
283.0,44.0,68,116,Exterior
283.0,43.0,68,116,Exterior
283.0,42.0,68,116,Exterior
283.0,41.0,68,116,Exterior
283.0,40.0,68,116,Exterior
282.0,40.0,68,116,Exterior
282.0,39.0,68,116,Exterior
281.0,39.0,68,116,Exterior
280.0,39.0,68,116,Exterior
281.0,25.0,69,458,Exterior
281.0,24.0,69,458,Exterior
280.0,24.0,69,458,Exterior
279.0,24.0,69,458,Exterior
279.0,25.0,69,458,Exterior
278.0,25.0,69,458,Exterior
278.0,26.0,69,458,Exterior
277.0,26.0,69,458,Exterior
277.0,27.0,69,458,Exterior
276.0,27.0,69,458,Exterior
276.0,28.0,69,458,Exterior
277.0,28.0,69,458,Exterior
277.0,29.0,69,458,Exterior
277.0,30.0,69,458,Exterior
278.0,30.0,69,458,Exterior
278.0,29.0,69,458,Exterior
279.0,29.0,69,458,Exterior
279.0,28.0,69,458,Exterior
280.0,28.0,69,458,Exterior
281.0,28.0,69,458,Exterior
281.0,27.0,69,458,Exterior
281.0,26.0,69,458,Exterior
281.0,25.0,69,458,Exterior
295.0,24.0,70,458,Exterior
294.0,24.0,70,458,Exterior
293.0,24.0,70,458,Exterior
292.0,24.0,70,458,Exterior
291.0,24.0,70,458,Exterior
290.0,24.0,70,458,Exterior
290.0,25.0,70,458,Exterior
291.0,25.0,70,458,Exterior
292.0,25.0,70,458,Exterior
292.0,26.0,70,458,Exterior
293.0,26.0,70,458,Exterior
293.0,27.0,70,458,Exterior
294.0,27.0,70,458,Exterior
294.0,28.0,70,458,Exterior
295.0,28.0,70,458,Exterior
295.0,29.0,70,458,Exterior
296.0,29.0,70,458,Exterior
297.0,29.0,70,458,Exterior
297.0,30.0,70,458,Exterior
297.0,31.0,70,458,Exterior
298.0,31.0,70,458,Exterior
299.0,31.0,70,458,Exterior
299.0,32.0,70,458,Exterior
300.0,32.0,70,458,Exterior
300.0,33.0,70,458,Exterior
301.0,33.0,70,458,Exterior
302.0,33.0,70,458,Exterior
302.0,32.0,70,458,Exterior
303.0,32.0,70,458,Exterior
303.0,31.0,70,458,Exterior
304.0,31.0,70,458,Exterior
305.0,31.0,70,458,Exterior
305.0,30.0,70,458,Exterior
305.0,29.0,70,458,Exterior
304.0,29.0,70,458,Exterior
303.0,29.0,70,458,Exterior
302.0,29.0,70,458,Exterior
301.0,29.0,70,458,Exterior
300.0,29.0,70,458,Exterior
299.0,29.0,70,458,Exterior
299.0,28.0,70,458,Exterior
299.0,27.0,70,458,Exterior
298.0,27.0,70,458,Exterior
298.0,26.0,70,458,Exterior
297.0,26.0,70,458,Exterior
297.0,25.0,70,458,Exterior
296.0,25.0,70,458,Exterior
296.0,24.0,70,458,Exterior
295.0,24.0,70,458,Exterior
283.0,22.0,71,702,Exterior
283.0,21.0,71,702,Exterior
282.0,21.0,71,702,Exterior
282.0,22.0,71,702,Exterior
281.0,22.0,71,702,Exterior
280.0,22.0,71,702,Exterior
280.0,23.0,71,702,Exterior
279.0,23.0,71,702,Exterior
279.0,24.0,71,702,Exterior
280.0,24.0,71,702,Exterior
281.0,24.0,71,702,Exterior
281.0,25.0,71,702,Exterior
281.0,26.0,71,702,Exterior
282.0,26.0,71,702,Exterior
282.0,25.0,71,702,Exterior
283.0,25.0,71,702,Exterior
283.0,24.0,71,702,Exterior
284.0,24.0,71,702,Exterior
284.0,23.0,71,702,Exterior
283.0,23.0,71,702,Exterior
283.0,22.0,71,702,Exterior
291.0,69.0,72,446,Exterior
291.0,70.0,72,446,Exterior
292.0,70.0,72,446,Exterior
292.0,69.0,72,446,Exterior
291.0,69.0,72,446,Exterior
295.0,69.0,73,344,Exterior
294.0,69.0,73,344,Exterior
294.0,70.0,73,344,Exterior
295.0,70.0,73,344,Exterior
295.0,71.0,73,344,Exterior
294.0,71.0,73,344,Exterior
294.0,72.0,73,344,Exterior
295.0,72.0,73,344,Exterior
295.0,73.0,73,344,Exterior
296.0,73.0,73,344,Exterior
296.0,74.0,73,344,Exterior
297.0,74.0,73,344,Exterior
297.0,73.0,73,344,Exterior
298.0,73.0,73,344,Exterior
299.0,73.0,73,344,Exterior
299.0,72.0,73,344,Exterior
298.0,72.0,73,344,Exterior
297.0,72.0,73,344,Exterior
297.0,71.0,73,344,Exterior
296.0,71.0,73,344,Exterior
296.0,70.0,73,344,Exterior
296.0,69.0,73,344,Exterior
295.0,69.0,73,344,Exterior
298.0,69.0,74,344,Exterior
297.0,69.0,74,344,Exterior
297.0,70.0,74,344,Exterior
297.0,71.0,74,344,Exterior
298.0,71.0,74,344,Exterior
299.0,71.0,74,344,Exterior
299.0,70.0,74,344,Exterior
299.0,69.0,74,344,Exterior
298.0,69.0,74,344,Exterior
318.0,33.0,75,608,Exterior
318.0,32.0,75,608,Exterior
317.0,32.0,75,608,Exterior
316.0,32.0,75,608,Exterior
